5ebcf85dfd19ada4616e5a2934b0d6c718204369	1	98.810	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
60a5867a18ba312d995e5e37b06e7df0a5ec442b	1	97.852	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941239.1	N/A
60b99460dd24a4c82c7157041403672feee0961d	1	98.646	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
60e2bd3c591a2ef85fadff33efeb97693d99aa3d	1	98.655	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+volvulus	KP941172.1	N/A
612839e197189fcbd4a9034997ed1309cb06a889	1	98.261	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+cognatus	KP941320.1	N/A
62c2305a95ff9fd0b85d15b1003dcf8cc7bb9a7b	1	97.380	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
62cae63f8d4f30ea7cf3d9c7a1e4069559060430	1	95.487	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941200.1	N/A
63c78669835fed87c5c82daca5ffcda98b1d10c8	1	98.242	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
68ed5a983310ba91595fd0919ec8a1b96dbebe7e	1	98.035	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941196.1	N/A
6a4aef1fdd79d984c3a3471b80ffe797312ba4ec	1	99.289	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+volvulus	KP941172.1	N/A
6b7ab02d8b31249fb8b9950edf572f2b6ed3b39b	1	98.039	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
6c7593eab5fa19c5b166538fbc5bae7dc5379916	1	98.908	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941221.1	N/A
6da91a5a9a0324bd4a06f687f8e324bcb40b311a	1	98.246	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941196.1	N/A
6e16a6ea32e2acf4018a7fc4550ca58fcac0e14d	1	97.982	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
6e465bd539e3614f5ff50a835b15743c9649dfec	1	97.807	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+cognatus	KP941320.1	N/A
6e7ab237ffda70041f4f538f59ada57f823a72fb	1	97.817	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
6f74075a59bd01cb0239c59001986103df721ad2	1	98.908	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941204.1	N/A
6fe6625e6329562adc96aa987c3f72ebb13b5b7f	1	96.868	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+volvulus	KP941172.1	N/A
72d2d6e681535f6ac3cac6a34957bc833f262ebc	1	97.603	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
75d7f64fa91f8c66f5dd02b10b314c88e1127cca	1	98.462	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
7610ed2bd1999c1f543de00d5308dc5bd55196f0	1	98.100	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+volvulus	KP941174.1	N/A
785a7634fad02caafdda214ff0299f1768da1a6a	1	98.026	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+cognatus	KP941320.1	N/A
7d05b3439716adc3a108e8729010cb708821b4eb	1	97.968	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941234.1	N/A
7d75dcbab983d896e7a2300db74358c1d97a6fd5	1	98.812	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
7e4168319334f379a8cbbbf7f342ffc1ee0524a3	1	96.272	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	MN620037.1	N/A
7e4e3c8d76c01a9ee48b51514e5ae8b05a10febc	1	98.253	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
7eb48049da7fa5131cc4072ea4cb45575ca224be	1	99.483	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+volvulus	KP941172.1	N/A
7eeed92d8700ed8aa2f3f745e29a19b9216bb25a	1	97.566	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+cognatus	KP941320.1	N/A
7fa7b308c7332f6fa6758c6e94d548f97e1733a4	1	97.150	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	MN620037.1	N/A
8295be309fa2bb006fbf32da1da9d0452179302d	1	98.472	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
84fb57d5dcb53852af9709515a95d882b29caf41	1	96.732	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
86bc9e7826e675d0fbb9b8b16eb47d78b84e04b9	1	98.450	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+volvulus	KP941174.1	N/A
87316568724151a3b775de403f68a443c6505871	1	98.690	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941204.1	N/A
8922af4dc42f18fb91ff0e68110aa7db7568208f	1	97.380	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941196.1	N/A
8931400589e09514fe063da2c9c253f3db07a3f5	1	97.386	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
8a08656890253a79a9f3e63a693dd80fbe609fa2	1	98.100	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
8a2bc1e64c4b03ccaeeff6cbddb9d12a06ab235d	1	95.614	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	MN620037.1	N/A
8c69783ed7537b4cfa9e109d31eddd66b25a7b9b	1	98.035	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+cognatus	KP941320.1	N/A
8c72c67e10d92a04b5d102d0c0ba181f16322516	1	98.462	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
8da495a3c63c99a1b8ea1dd2e19ca7fc14ee8a1e	1	98.009	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
9006dc33e8a78e69d035df94566bb7b793ec6c6c	1	98.242	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
900c6319ecdd46b01291dfdc894e37d50843186a	1	95.714	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
9462ac37d912546c5938bde109357d933799070e	1	98.575	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941239.1	N/A
94efca52849777a8355905ca019a4283bfd2b296	1	98.690	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+cognatus	KP941320.1	N/A
963ce947338c346bd34e6fae471cffc53d83b121	1	98.908	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941221.1	N/A
98185d12b54a42ac4acef833f2411d43c1dc5924	1	98.430	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
98c4dc85f6a109d1e80bd71174ac7cbb90b8d1a7	1	98.896	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941204.1	N/A
9aa51269cd18b8db561ba2f678e1e906cecc5b2f	1	98.472	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
9dfe93e18365e03451ded6ae804ab9833d21b0c4	1	98.039	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
9ec5339c50118d541fb2b5869df71d59eb85052c	1	98.472	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+cognatus	KP941320.1	N/A
9f0dae89a69a99bae9bf515ee6fa57a069d4945d	1	97.717	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
a07ae2ba317af23e0e6f4f8b741f36de2d48ec1f	1	98.035	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+cognatus	KP941320.1	N/A
a65378fdb6bcbd3786aac8132f0e43bf458f1dd6	1	98.658	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+volvulus	KP941172.1	N/A
a6ca396459e68bb8e1b0fb8d19e0ed50a9168a8a	1	97.363	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
a7560f11b259c36ce1fe39b1044ac30f60682549	1	98.881	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+volvulus	KP941172.1	N/A
aa0707575868715b655b5ba25c7c64c36e33c9dc	1	97.368	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
aad3be40aaf2fcfb412d9172ad34c444b4df6259	1	98.911	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941221.1	N/A
b05f7df7009f6e8ad2b4ffcd8e1a0489ace68777	1	98.621	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
b2200691829ca7b8c3f7ae1f1d96dd36ccc6fab0	1	98.337	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
b3df9e9e8f3f113e714e76bd5638aa8c17ec482a	1	96.703	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
b469bc0b633eff02a18cc7ef8c39328f59afbf3d	1	98.465	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941221.1	N/A
b5bafbb5dd973fc7ad0cf76b84fe5ebf3ec20a4e	1	98.434	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+volvulus	KP941172.1	N/A
b69976082a88014cab64eaf044232a9c60c754a3	1	96.437	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
bb54e8004b8a95d1246277f2aa64e89c9cbdd380	1	99.097	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
bbfacb6a8fe936220c67527007b1a99d9329c03e	1	99.052	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+cognatus	KP941320.1	N/A
bc7f3b9983a4767aa55300bf725e0f1cfd2bf03a	1	98.253	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
bef64f1d2542377cb34936b1a05208a9459b0981	1	97.150	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+volvulus	KP941174.1	N/A
befa5943d469298a359f4f743b48a3618e8a1063	1	96.675	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+volvulus	KP941174.1	N/A
c34aea7c235f4be726b3a4767f2171a1020d4683	1	98.242	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
c38e839332b82bf417a9e1ecd77ba7cb34714d6c	1	98.230	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+cognatus	KP941320.1	N/A
c5fffb0820da048735e60089b391e9dcb5c9ea28	1	98.022	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
c659872f500fb6c2e203ca17bec7e7b94907dfab	1	98.022	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941297.1	N/A
c69c7c3bd8b448867365f81ec49b38fbe8564d77	1	97.363	Eukaryota|Arthropoda|Insecta|Coleoptera|Curculionidae|Xyleborus|Xyleborus+affinis	KP941234.1	N/A
